col1, col2, col3, col4, col5, pk, col1, col2, col3, pk2
39, 29, 34, 59, 68, 8, 8, 39, 11, 8
45, 12, 92, 28, 57, 5, 19, 45, 78, 4
51, 77, 68, 20, 6, 10, 13, 51, 94, 5
39, 9, 10, 85, 34, 3, 41, 39, 27, 10
39, 9, 10, 85, 34, 3, 8, 39, 11, 8
45, 42, 66, 77, 35, 1, 19, 45, 78, 4
99, 54, 56, 30, 35, 6, 60, 99, 90, 9
99, 54, 56, 30, 35, 6, 70, 99, 27, 2
99, 54, 56, 30, 35, 6, 44, 99, 13, 8
63, 82, 89, 83, 74, 4, 41, 63, 39, 3
21, 55, 16, 71, 64, 7, 96, 21, 43, 4
9, 33, 90, 54, 78, 8, 37, 9, 69, 5
81, 55, 62, 20, 84, 2, 48, 81, 31, 7
75, 2, 86, 62, 77, 4, 53, 75, 85, 7
75, 2, 86, 62, 77, 4, 33, 75, 48, 5
99, 66, 30, 96, 86, 10, 60, 99, 90, 9
99, 66, 30, 96, 86, 10, 70, 99, 27, 2
99, 66, 30, 96, 86, 10, 44, 99, 13, 8
39, 29, 46, 89, 26, 2, 41, 39, 27, 10
39, 29, 46, 89, 26, 2, 8, 39, 11, 8
75, 43, 77, 67, 15, 8, 53, 75, 85, 7
75, 43, 77, 67, 15, 8, 33, 75, 48, 5
81, 76, 57, 18, 74, 4, 48, 81, 31, 7
99, 12, 3, 90, 6, 1, 60, 99, 90, 9
99, 12, 3, 90, 6, 1, 70, 99, 27, 2
99, 12, 3, 90, 6, 1, 44, 99, 13, 8
45, 76, 38, 83, 17, 7, 19, 45, 78, 4
15, 98, 51, 71, 91, 7, 8, 15, 98, 6
15, 98, 51, 71, 91, 7, 22, 15, 100, 1
39, 78, 5, 51, 32, 9, 41, 39, 27, 10
39, 78, 5, 51, 32, 9, 8, 39, 11, 8
99, 22, 43, 100, 59, 7, 60, 99, 90, 9
99, 22, 43, 100, 59, 7, 70, 99, 27, 2
99, 22, 43, 100, 59, 7, 44, 99, 13, 8
15, 80, 53, 26, 72, 3, 8, 15, 98, 6
15, 80, 53, 26, 72, 3, 22, 15, 100, 1
51, 47, 17, 98, 35, 2, 13, 51, 94, 5
33, 85, 40, 77, 70, 1, 38, 33, 89, 2
33, 85, 40, 77, 70, 1, 96, 33, 31, 5
33, 85, 40, 77, 70, 1, 5, 33, 40, 10
33, 85, 40, 77, 70, 1, 51, 33, 36, 5
39, 99, 78, 57, 61, 3, 41, 39, 27, 10
39, 99, 78, 57, 61, 3, 8, 39, 11, 8
9, 55, 12, 79, 49, 7, 37, 9, 69, 5
21, 8, 57, 20, 40, 6, 96, 21, 43, 4
21, 50, 54, 50, 66, 3, 96, 21, 43, 4
99, 5, 29, 61, 30, 6, 60, 99, 90, 9
99, 5, 29, 61, 30, 6, 70, 99, 27, 2
99, 5, 29, 61, 30, 6, 44, 99, 13, 8
9, 31, 22, 95, 64, 4, 37, 9, 69, 5
51, 96, 82, 99, 64, 3, 13, 51, 94, 5
27, 37, 18, 81, 57, 3, 21, 27, 7, 5
27, 37, 18, 81, 57, 3, 28, 27, 90, 8
63, 29, 79, 18, 19, 8, 41, 63, 39, 3
99, 10, 57, 44, 93, 4, 60, 99, 90, 9
99, 10, 57, 44, 93, 4, 70, 99, 27, 2
99, 10, 57, 44, 93, 4, 44, 99, 13, 8
63, 86, 15, 93, 45, 1, 41, 63, 39, 3
81, 99, 62, 40, 59, 1, 48, 81, 31, 7
39, 85, 55, 56, 97, 3, 41, 39, 27, 10
39, 85, 55, 56, 97, 3, 8, 39, 11, 8
39, 94, 83, 46, 18, 4, 41, 39, 27, 10
39, 94, 83, 46, 18, 4, 8, 39, 11, 8
81, 98, 65, 75, 33, 3, 48, 81, 31, 7
93, 28, 36, 1, 25, 10, 67, 93, 41, 4
93, 28, 36, 1, 25, 10, 32, 93, 89, 1
93, 28, 36, 1, 25, 10, 74, 93, 20, 3
45, 61, 27, 56, 25, 2, 19, 45, 78, 4
99, 96, 6, 10, 13, 5, 60, 99, 90, 9
99, 96, 6, 10, 13, 5, 70, 99, 27, 2
99, 96, 6, 10, 13, 5, 44, 99, 13, 8
39, 3, 55, 45, 57, 3, 41, 39, 27, 10
39, 3, 55, 45, 57, 3, 8, 39, 11, 8
33, 19, 15, 45, 62, 9, 38, 33, 89, 2
33, 19, 15, 45, 62, 9, 96, 33, 31, 5
33, 19, 15, 45, 62, 9, 5, 33, 40, 10
33, 19, 15, 45, 62, 9, 51, 33, 36, 5
51, 12, 61, 47, 82, 5, 13, 51, 94, 5
81, 52, 29, 22, 33, 6, 48, 81, 31, 7
27, 30, 39, 14, 49, 2, 21, 27, 7, 5
27, 30, 39, 14, 49, 2, 28, 27, 90, 8
51, 65, 65, 55, 72, 1, 13, 51, 94, 5
33, 77, 28, 73, 67, 1, 38, 33, 89, 2
33, 77, 28, 73, 67, 1, 96, 33, 31, 5
33, 77, 28, 73, 67, 1, 5, 33, 40, 10
33, 77, 28, 73, 67, 1, 51, 33, 36, 5
75, 62, 10, 23, 33, 10, 53, 75, 85, 7
75, 62, 10, 23, 33, 10, 33, 75, 48, 5
15, 29, 93, 84, 90, 1, 8, 15, 98, 6
15, 29, 93, 84, 90, 1, 22, 15, 100, 1
33, 98, 70, 16, 85, 2, 38, 33, 89, 2
33, 98, 70, 16, 85, 2, 96, 33, 31, 5
33, 98, 70, 16, 85, 2, 5, 33, 40, 10
33, 98, 70, 16, 85, 2, 51, 33, 36, 5
39, 60, 48, 77, 58, 1, 41, 39, 27, 10
39, 60, 48, 77, 58, 1, 8, 39, 11, 8
21, 70, 93, 71, 34, 2, 96, 21, 43, 4
39, 44, 57, 18, 26, 3, 41, 39, 27, 10
39, 44, 57, 18, 26, 3, 8, 39, 11, 8
81, 94, 70, 59, 56, 1, 48, 81, 31, 7
51, 44, 12, 98, 65, 2, 13, 51, 94, 5
9, 67, 44, 41, 78, 10, 37, 9, 69, 5
51, 48, 84, 22, 71, 3, 13, 51, 94, 5
27, 46, 73, 94, 49, 6, 21, 27, 7, 5
27, 46, 73, 94, 49, 6, 28, 27, 90, 8
27, 10, 1, 73, 93, 10, 21, 27, 7, 5
27, 10, 1, 73, 93, 10, 28, 27, 90, 8
21, 74, 11, 69, 67, 2, 96, 21, 43, 4
9, 53, 16, 48, 24, 2, 37, 9, 69, 5
99, 48, 22, 78, 78, 7, 60, 99, 90, 9
99, 48, 22, 78, 78, 7, 70, 99, 27, 2
99, 48, 22, 78, 78, 7, 44, 99, 13, 8
81, 65, 39, 47, 54, 1, 48, 81, 31, 7
63, 13, 68, 73, 42, 6, 41, 63, 39, 3
33, 86, 25, 75, 24, 1, 38, 33, 89, 2
33, 86, 25, 75, 24, 1, 96, 33, 31, 5
33, 86, 25, 75, 24, 1, 5, 33, 40, 10
33, 86, 25, 75, 24, 1, 51, 33, 36, 5
21, 77, 95, 69, 14, 1, 96, 21, 43, 4
81, 57, 12, 89, 41, 7, 48, 81, 31, 7
33, 7, 4, 93, 78, 6, 38, 33, 89, 2
33, 7, 4, 93, 78, 6, 96, 33, 31, 5
33, 7, 4, 93, 78, 6, 5, 33, 40, 10
33, 7, 4, 93, 78, 6, 51, 33, 36, 5
45, 47, 51, 77, 11, 5, 19, 45, 78, 4
99, 40, 18, 45, 22, 10, 60, 99, 90, 9
99, 40, 18, 45, 22, 10, 70, 99, 27, 2
99, 40, 18, 45, 22, 10, 44, 99, 13, 8
63, 49, 34, 93, 77, 5, 41, 63, 39, 3
93, 72, 85, 77, 14, 10, 67, 93, 41, 4
93, 72, 85, 77, 14, 10, 32, 93, 89, 1
93, 72, 85, 77, 14, 10, 74, 93, 20, 3
15, 19, 59, 10, 69, 6, 8, 15, 98, 6
15, 19, 59, 10, 69, 6, 22, 15, 100, 1
63, 44, 4, 33, 95, 2, 41, 63, 39, 3
81, 58, 37, 14, 58, 3, 48, 81, 31, 7
45, 28, 88, 94, 75, 2, 19, 45, 78, 4
27, 25, 10, 66, 31, 10, 21, 27, 7, 5
27, 25, 10, 66, 31, 10, 28, 27, 90, 8
75, 95, 29, 25, 37, 5, 53, 75, 85, 7
75, 95, 29, 25, 37, 5, 33, 75, 48, 5
21, 48, 46, 83, 26, 2, 96, 21, 43, 4
39, 25, 20, 65, 79, 7, 41, 39, 27, 10
39, 25, 20, 65, 79, 7, 8, 39, 11, 8
99, 2, 86, 7, 3, 3, 60, 99, 90, 9
99, 2, 86, 7, 3, 3, 70, 99, 27, 2
99, 2, 86, 7, 3, 3, 44, 99, 13, 8
15, 84, 79, 99, 76, 2, 8, 15, 98, 6
15, 84, 79, 99, 76, 2, 22, 15, 100, 1
33, 37, 41, 100, 5, 1, 38, 33, 89, 2
33, 37, 41, 100, 5, 1, 96, 33, 31, 5
33, 37, 41, 100, 5, 1, 5, 33, 40, 10
33, 37, 41, 100, 5, 1, 51, 33, 36, 5
9, 67, 1, 94, 99, 2, 37, 9, 69, 5
99, 1, 84, 4, 85, 8, 60, 99, 90, 9
99, 1, 84, 4, 85, 8, 70, 99, 27, 2
99, 1, 84, 4, 85, 8, 44, 99, 13, 8
45, 82, 87, 95, 92, 10, 19, 45, 78, 4
15, 59, 57, 88, 65, 5, 8, 15, 98, 6
15, 59, 57, 88, 65, 5, 22, 15, 100, 1
51, 32, 22, 12, 57, 6, 13, 51, 94, 5
33, 90, 5, 46, 24, 3, 38, 33, 89, 2
33, 90, 5, 46, 24, 3, 96, 33, 31, 5
33, 90, 5, 46, 24, 3, 5, 33, 40, 10
33, 90, 5, 46, 24, 3, 51, 33, 36, 5
93, 27, 89, 85, 28, 3, 67, 93, 41, 4
93, 27, 89, 85, 28, 3, 32, 93, 89, 1
93, 27, 89, 85, 28, 3, 74, 93, 20, 3
33, 16, 97, 4, 90, 9, 38, 33, 89, 2
33, 16, 97, 4, 90, 9, 96, 33, 31, 5
33, 16, 97, 4, 90, 9, 5, 33, 40, 10
33, 16, 97, 4, 90, 9, 51, 33, 36, 5
9, 51, 34, 87, 16, 5, 37, 9, 69, 5
9, 25, 80, 99, 100, 6, 37, 9, 69, 5
93, 86, 62, 86, 60, 3, 67, 93, 41, 4
93, 86, 62, 86, 60, 3, 32, 93, 89, 1
93, 86, 62, 86, 60, 3, 74, 93, 20, 3
27, 41, 19, 93, 77, 4, 21, 27, 7, 5
27, 41, 19, 93, 77, 4, 28, 27, 90, 8
27, 42, 99, 12, 61, 2, 21, 27, 7, 5
27, 42, 99, 12, 61, 2, 28, 27, 90, 8
21, 81, 93, 93, 98, 6, 96, 21, 43, 4
51, 85, 42, 21, 54, 1, 13, 51, 94, 5
39, 80, 16, 75, 43, 9, 41, 39, 27, 10
39, 80, 16, 75, 43, 9, 8, 39, 11, 8
39, 6, 77, 51, 76, 9, 41, 39, 27, 10
39, 6, 77, 51, 76, 9, 8, 39, 11, 8
99, 24, 7, 17, 79, 3, 60, 99, 90, 9
99, 24, 7, 17, 79, 3, 70, 99, 27, 2
99, 24, 7, 17, 79, 3, 44, 99, 13, 8
33, 32, 7, 60, 80, 1, 38, 33, 89, 2
33, 32, 7, 60, 80, 1, 96, 33, 31, 5
33, 32, 7, 60, 80, 1, 5, 33, 40, 10
33, 32, 7, 60, 80, 1, 51, 33, 36, 5
81, 15, 18, 36, 84, 10, 48, 81, 31, 7
39, 43, 98, 71, 53, 6, 41, 39, 27, 10
39, 43, 98, 71, 53, 6, 8, 39, 11, 8
99, 78, 41, 49, 18, 9, 60, 99, 90, 9
99, 78, 41, 49, 18, 9, 70, 99, 27, 2
99, 78, 41, 49, 18, 9, 44, 99, 13, 8
15, 1, 47, 24, 90, 4, 8, 15, 98, 6
15, 1, 47, 24, 90, 4, 22, 15, 100, 1
51, 80, 25, 19, 49, 3, 13, 51, 94, 5
93, 66, 7, 24, 11, 4, 67, 93, 41, 4
93, 66, 7, 24, 11, 4, 32, 93, 89, 1
93, 66, 7, 24, 11, 4, 74, 93, 20, 3
63, 48, 30, 29, 22, 10, 41, 63, 39, 3
63, 32, 100, 10, 61, 3, 41, 63, 39, 3
81, 26, 47, 7, 38, 5, 48, 81, 31, 7
15, 92, 91, 17, 67, 4, 8, 15, 98, 6
15, 92, 91, 17, 67, 4, 22, 15, 100, 1
99, 36, 24, 17, 5, 4, 60, 99, 90, 9
99, 36, 24, 17, 5, 4, 70, 99, 27, 2
99, 36, 24, 17, 5, 4, 44, 99, 13, 8
33, 24, 95, 47, 88, 7, 38, 33, 89, 2
33, 24, 95, 47, 88, 7, 96, 33, 31, 5
33, 24, 95, 47, 88, 7, 5, 33, 40, 10
33, 24, 95, 47, 88, 7, 51, 33, 36, 5
33, 47, 59, 91, 86, 4, 38, 33, 89, 2
33, 47, 59, 91, 86, 4, 96, 33, 31, 5
33, 47, 59, 91, 86, 4, 5, 33, 40, 10
33, 47, 59, 91, 86, 4, 51, 33, 36, 5
75, 12, 82, 58, 45, 2, 53, 75, 85, 7
75, 12, 82, 58, 45, 2, 33, 75, 48, 5
15, 26, 99, 8, 54, 1, 8, 15, 98, 6
15, 26, 99, 8, 54, 1, 22, 15, 100, 1
9, 62, 45, 96, 64, 6, 37, 9, 69, 5
99, 28, 30, 99, 40, 1, 60, 99, 90, 9
99, 28, 30, 99, 40, 1, 70, 99, 27, 2
99, 28, 30, 99, 40, 1, 44, 99, 13, 8
39, 78, 23, 60, 82, 3, 41, 39, 27, 10
39, 78, 23, 60, 82, 3, 8, 39, 11, 8
9, 1, 31, 6, 42, 6, 37, 9, 69, 5
51, 69, 98, 96, 90, 7, 13, 51, 94, 5
39, 73, 63, 24, 82, 8, 41, 39, 27, 10
39, 73, 63, 24, 82, 8, 8, 39, 11, 8
33, 25, 34, 98, 95, 2, 38, 33, 89, 2
33, 25, 34, 98, 95, 2, 96, 33, 31, 5
33, 25, 34, 98, 95, 2, 5, 33, 40, 10
33, 25, 34, 98, 95, 2, 51, 33, 36, 5
45, 46, 64, 89, 22, 10, 19, 45, 78, 4
21, 18, 6, 81, 83, 8, 96, 21, 43, 4
63, 62, 7, 41, 83, 8, 41, 63, 39, 3
9, 7, 12, 88, 86, 4, 37, 9, 69, 5
45, 46, 9, 35, 81, 3, 19, 45, 78, 4
15, 76, 32, 5, 61, 10, 8, 15, 98, 6
15, 76, 32, 5, 61, 10, 22, 15, 100, 1
27, 23, 30, 14, 44, 7, 21, 27, 7, 5
27, 23, 30, 14, 44, 7, 28, 27, 90, 8
9, 83, 74, 44, 95, 2, 37, 9, 69, 5
63, 55, 46, 76, 9, 6, 41, 63, 39, 3
81, 38, 1, 85, 34, 1, 48, 81, 31, 7
21, 13, 75, 19, 96, 3, 96, 21, 43, 4
9, 55, 66, 73, 42, 10, 37, 9, 69, 5
21, 36, 7, 91, 57, 3, 96, 21, 43, 4
81, 30, 36, 67, 40, 8, 48, 81, 31, 7
39, 11, 70, 43, 46, 4, 41, 39, 27, 10
39, 11, 70, 43, 46, 4, 8, 39, 11, 8
75, 7, 82, 59, 98, 5, 53, 75, 85, 7
75, 7, 82, 59, 98, 5, 33, 75, 48, 5
81, 62, 85, 90, 83, 9, 48, 81, 31, 7
27, 36, 9, 19, 65, 7, 21, 27, 7, 5
27, 36, 9, 19, 65, 7, 28, 27, 90, 8
63, 18, 72, 40, 75, 1, 41, 63, 39, 3
39, 56, 79, 16, 98, 9, 41, 39, 27, 10
39, 56, 79, 16, 98, 9, 8, 39, 11, 8
51, 63, 29, 8, 54, 1, 13, 51, 94, 5
99, 88, 30, 83, 12, 5, 60, 99, 90, 9
99, 88, 30, 83, 12, 5, 70, 99, 27, 2
99, 88, 30, 83, 12, 5, 44, 99, 13, 8
81, 70, 35, 96, 91, 4, 48, 81, 31, 7
15, 4, 27, 83, 91, 6, 8, 15, 98, 6
15, 4, 27, 83, 91, 6, 22, 15, 100, 1
45, 76, 42, 57, 45, 9, 19, 45, 78, 4
33, 58, 75, 80, 19, 3, 38, 33, 89, 2
33, 58, 75, 80, 19, 3, 96, 33, 31, 5
33, 58, 75, 80, 19, 3, 5, 33, 40, 10
33, 58, 75, 80, 19, 3, 51, 33, 36, 5
15, 98, 76, 74, 15, 9, 8, 15, 98, 6
15, 98, 76, 74, 15, 9, 22, 15, 100, 1
99, 39, 37, 62, 75, 5, 60, 99, 90, 9
99, 39, 37, 62, 75, 5, 70, 99, 27, 2
99, 39, 37, 62, 75, 5, 44, 99, 13, 8
45, 21, 8, 13, 43, 10, 19, 45, 78, 4
75, 3, 72, 66, 93, 3, 53, 75, 85, 7
75, 3, 72, 66, 93, 3, 33, 75, 48, 5
63, 97, 39, 69, 12, 5, 41, 63, 39, 3
9, 20, 12, 50, 22, 4, 37, 9, 69, 5
33, 83, 41, 50, 38, 3, 38, 33, 89, 2
33, 83, 41, 50, 38, 3, 96, 33, 31, 5
33, 83, 41, 50, 38, 3, 5, 33, 40, 10
33, 83, 41, 50, 38, 3, 51, 33, 36, 5
45, 94, 3, 9, 23, 7, 19, 45, 78, 4
15, 17, 62, 87, 95, 7, 8, 15, 98, 6
15, 17, 62, 87, 95, 7, 22, 15, 100, 1
75, 19, 77, 45, 93, 2, 53, 75, 85, 7
75, 19, 77, 45, 93, 2, 33, 75, 48, 5
45, 77, 21, 30, 84, 7, 19, 45, 78, 4
63, 14, 53, 96, 19, 3, 41, 63, 39, 3
27, 89, 17, 95, 79, 10, 21, 27, 7, 5
27, 89, 17, 95, 79, 10, 28, 27, 90, 8
21, 69, 13, 76, 84, 9, 96, 21, 43, 4
45, 99, 76, 28, 20, 5, 19, 45, 78, 4
99, 78, 9, 4, 33, 7, 60, 99, 90, 9
99, 78, 9, 4, 33, 7, 70, 99, 27, 2
99, 78, 9, 4, 33, 7, 44, 99, 13, 8
99, 72, 11, 38, 44, 5, 60, 99, 90, 9
99, 72, 11, 38, 44, 5, 70, 99, 27, 2
99, 72, 11, 38, 44, 5, 44, 99, 13, 8
45, 91, 55, 14, 19, 7, 19, 45, 78, 4
33, 50, 45, 20, 50, 7, 38, 33, 89, 2
33, 50, 45, 20, 50, 7, 96, 33, 31, 5
33, 50, 45, 20, 50, 7, 5, 33, 40, 10
33, 50, 45, 20, 50, 7, 51, 33, 36, 5
33, 33, 27, 18, 52, 3, 38, 33, 89, 2
33, 33, 27, 18, 52, 3, 96, 33, 31, 5
33, 33, 27, 18, 52, 3, 5, 33, 40, 10
33, 33, 27, 18, 52, 3, 51, 33, 36, 5
27, 99, 89, 36, 93, 6, 21, 27, 7, 5
27, 99, 89, 36, 93, 6, 28, 27, 90, 8
99, 65, 92, 2, 12, 8, 60, 99, 90, 9
99, 65, 92, 2, 12, 8, 70, 99, 27, 2
99, 65, 92, 2, 12, 8, 44, 99, 13, 8
81, 59, 81, 55, 20, 2, 48, 81, 31, 7
81, 56, 36, 14, 37, 1, 48, 81, 31, 7
75, 11, 100, 19, 15, 7, 53, 75, 85, 7
75, 11, 100, 19, 15, 7, 33, 75, 48, 5
75, 73, 4, 18, 6, 9, 53, 75, 85, 7
75, 73, 4, 18, 6, 9, 33, 75, 48, 5
99, 53, 80, 82, 3, 5, 60, 99, 90, 9
99, 53, 80, 82, 3, 5, 70, 99, 27, 2
99, 53, 80, 82, 3, 5, 44, 99, 13, 8
51, 11, 67, 16, 52, 2, 13, 51, 94, 5
81, 92, 55, 52, 49, 5, 48, 81, 31, 7
93, 60, 93, 37, 96, 8, 67, 93, 41, 4
93, 60, 93, 37, 96, 8, 32, 93, 89, 1
93, 60, 93, 37, 96, 8, 74, 93, 20, 3
99, 91, 13, 50, 48, 8, 60, 99, 90, 9
99, 91, 13, 50, 48, 8, 70, 99, 27, 2
99, 91, 13, 50, 48, 8, 44, 99, 13, 8
21, 89, 22, 66, 3, 7, 96, 21, 43, 4
81, 55, 81, 31, 92, 5, 48, 81, 31, 7
15, 34, 56, 74, 16, 9, 8, 15, 98, 6
15, 34, 56, 74, 16, 9, 22, 15, 100, 1
51, 1, 2, 53, 57, 2, 13, 51, 94, 5
81, 75, 51, 93, 37, 9, 48, 81, 31, 7
63, 36, 11, 15, 50, 4, 41, 63, 39, 3
15, 58, 78, 4, 46, 1, 8, 15, 98, 6
15, 58, 78, 4, 46, 1, 22, 15, 100, 1
15, 51, 67, 83, 50, 5, 8, 15, 98, 6
15, 51, 67, 83, 50, 5, 22, 15, 100, 1
9, 97, 51, 14, 59, 2, 37, 9, 69, 5
75, 61, 35, 2, 21, 5, 53, 75, 85, 7
75, 61, 35, 2, 21, 5, 33, 75, 48, 5
51, 68, 8, 43, 54, 6, 13, 51, 94, 5
33, 37, 91, 5, 66, 4, 38, 33, 89, 2
33, 37, 91, 5, 66, 4, 96, 33, 31, 5
33, 37, 91, 5, 66, 4, 5, 33, 40, 10
33, 37, 91, 5, 66, 4, 51, 33, 36, 5
33, 22, 80, 30, 62, 7, 38, 33, 89, 2
33, 22, 80, 30, 62, 7, 96, 33, 31, 5
33, 22, 80, 30, 62, 7, 5, 33, 40, 10
33, 22, 80, 30, 62, 7, 51, 33, 36, 5
99, 93, 30, 23, 54, 5, 60, 99, 90, 9
99, 93, 30, 23, 54, 5, 70, 99, 27, 2
99, 93, 30, 23, 54, 5, 44, 99, 13, 8
39, 72, 9, 47, 23, 10, 41, 39, 27, 10
39, 72, 9, 47, 23, 10, 8, 39, 11, 8
27, 77, 74, 85, 87, 6, 21, 27, 7, 5
27, 77, 74, 85, 87, 6, 28, 27, 90, 8
15, 49, 10, 33, 37, 6, 8, 15, 98, 6
15, 49, 10, 33, 37, 6, 22, 15, 100, 1
81, 9, 4, 76, 96, 2, 48, 81, 31, 7
81, 38, 75, 52, 83, 5, 48, 81, 31, 7
63, 70, 91, 19, 64, 10, 41, 63, 39, 3
93, 12, 82, 100, 91, 8, 67, 93, 41, 4
93, 12, 82, 100, 91, 8, 32, 93, 89, 1
93, 12, 82, 100, 91, 8, 74, 93, 20, 3
51, 71, 13, 75, 75, 9, 13, 51, 94, 5
99, 69, 88, 76, 48, 8, 60, 99, 90, 9
99, 69, 88, 76, 48, 8, 70, 99, 27, 2
99, 69, 88, 76, 48, 8, 44, 99, 13, 8
93, 28, 77, 39, 78, 8, 67, 93, 41, 4
93, 28, 77, 39, 78, 8, 32, 93, 89, 1
93, 28, 77, 39, 78, 8, 74, 93, 20, 3
93, 39, 10, 76, 65, 1, 67, 93, 41, 4
93, 39, 10, 76, 65, 1, 32, 93, 89, 1
93, 39, 10, 76, 65, 1, 74, 93, 20, 3
45, 93, 65, 22, 12, 4, 19, 45, 78, 4
45, 36, 3, 76, 57, 6, 19, 45, 78, 4
9, 22, 78, 31, 67, 8, 37, 9, 69, 5
93, 92, 79, 98, 69, 3, 67, 93, 41, 4
93, 92, 79, 98, 69, 3, 32, 93, 89, 1
93, 92, 79, 98, 69, 3, 74, 93, 20, 3
99, 100, 41, 11, 11, 9, 60, 99, 90, 9
99, 100, 41, 11, 11, 9, 70, 99, 27, 2
99, 100, 41, 11, 11, 9, 44, 99, 13, 8
51, 81, 62, 44, 52, 4, 13, 51, 94, 5
33, 67, 77, 49, 52, 3, 38, 33, 89, 2
33, 67, 77, 49, 52, 3, 96, 33, 31, 5
33, 67, 77, 49, 52, 3, 5, 33, 40, 10
33, 67, 77, 49, 52, 3, 51, 33, 36, 5
15, 68, 72, 86, 68, 3, 8, 15, 98, 6
15, 68, 72, 86, 68, 3, 22, 15, 100, 1
15, 67, 29, 67, 53, 2, 8, 15, 98, 6
15, 67, 29, 67, 53, 2, 22, 15, 100, 1
15, 61, 71, 62, 35, 3, 8, 15, 98, 6
15, 61, 71, 62, 35, 3, 22, 15, 100, 1
81, 39, 64, 27, 54, 8, 48, 81, 31, 7
9, 40, 50, 61, 37, 10, 37, 9, 69, 5
99, 99, 96, 39, 22, 5, 60, 99, 90, 9
99, 99, 96, 39, 22, 5, 70, 99, 27, 2
99, 99, 96, 39, 22, 5, 44, 99, 13, 8
63, 12, 6, 83, 15, 9, 41, 63, 39, 3
21, 62, 42, 62, 67, 1, 96, 21, 43, 4
75, 69, 6, 28, 22, 5, 53, 75, 85, 7
75, 69, 6, 28, 22, 5, 33, 75, 48, 5
27, 67, 6, 68, 34, 3, 21, 27, 7, 5
27, 67, 6, 68, 34, 3, 28, 27, 90, 8
39, 58, 9, 6, 69, 3, 41, 39, 27, 10
39, 58, 9, 6, 69, 3, 8, 39, 11, 8
9, 57, 98, 25, 85, 8, 37, 9, 69, 5
39, 2, 65, 5, 95, 3, 41, 39, 27, 10
39, 2, 65, 5, 95, 3, 8, 39, 11, 8
99, 82, 41, 17, 65, 1, 60, 99, 90, 9
99, 82, 41, 17, 65, 1, 70, 99, 27, 2
99, 82, 41, 17, 65, 1, 44, 99, 13, 8
93, 94, 94, 93, 11, 6, 67, 93, 41, 4
93, 94, 94, 93, 11, 6, 32, 93, 89, 1
93, 94, 94, 93, 11, 6, 74, 93, 20, 3
99, 89, 32, 89, 37, 9, 60, 99, 90, 9
99, 89, 32, 89, 37, 9, 70, 99, 27, 2
99, 89, 32, 89, 37, 9, 44, 99, 13, 8
81, 89, 57, 16, 46, 5, 48, 81, 31, 7
33, 86, 88, 15, 39, 10, 38, 33, 89, 2
33, 86, 88, 15, 39, 10, 96, 33, 31, 5
33, 86, 88, 15, 39, 10, 5, 33, 40, 10
33, 86, 88, 15, 39, 10, 51, 33, 36, 5
21, 72, 88, 15, 61, 8, 96, 21, 43, 4
27, 53, 26, 21, 63, 7, 21, 27, 7, 5
27, 53, 26, 21, 63, 7, 28, 27, 90, 8
75, 54, 51, 29, 49, 2, 53, 75, 85, 7
75, 54, 51, 29, 49, 2, 33, 75, 48, 5
75, 68, 51, 9, 88, 1, 53, 75, 85, 7
75, 68, 51, 9, 88, 1, 33, 75, 48, 5
93, 87, 44, 35, 77, 1, 67, 93, 41, 4
93, 87, 44, 35, 77, 1, 32, 93, 89, 1
93, 87, 44, 35, 77, 1, 74, 93, 20, 3
75, 77, 47, 68, 42, 4, 53, 75, 85, 7
75, 77, 47, 68, 42, 4, 33, 75, 48, 5
39, 84, 90, 29, 17, 3, 41, 39, 27, 10
39, 84, 90, 29, 17, 3, 8, 39, 11, 8
27, 23, 10, 69, 49, 1, 21, 27, 7, 5
27, 23, 10, 69, 49, 1, 28, 27, 90, 8
15, 54, 47, 83, 87, 8, 8, 15, 98, 6
15, 54, 47, 83, 87, 8, 22, 15, 100, 1
21, 52, 93, 53, 38, 1, 96, 21, 43, 4
63, 99, 91, 23, 40, 10, 41, 63, 39, 3
9, 43, 41, 13, 7, 4, 37, 9, 69, 5
75, 80, 54, 96, 13, 10, 53, 75, 85, 7
75, 80, 54, 96, 13, 10, 33, 75, 48, 5
99, 93, 32, 64, 76, 3, 60, 99, 90, 9
99, 93, 32, 64, 76, 3, 70, 99, 27, 2
99, 93, 32, 64, 76, 3, 44, 99, 13, 8
21, 10, 91, 34, 68, 7, 96, 21, 43, 4
51, 12, 28, 67, 92, 1, 13, 51, 94, 5
21, 58, 45, 2, 10, 10, 96, 21, 43, 4
21, 34, 18, 90, 57, 10, 96, 21, 43, 4
9, 96, 37, 77, 40, 8, 37, 9, 69, 5
63, 91, 62, 36, 96, 4, 41, 63, 39, 3
99, 11, 84, 2, 81, 5, 60, 99, 90, 9
99, 11, 84, 2, 81, 5, 70, 99, 27, 2
99, 11, 84, 2, 81, 5, 44, 99, 13, 8
93, 96, 5, 35, 79, 3, 67, 93, 41, 4
93, 96, 5, 35, 79, 3, 32, 93, 89, 1
93, 96, 5, 35, 79, 3, 74, 93, 20, 3
81, 79, 61, 88, 18, 6, 48, 81, 31, 7
39, 55, 93, 30, 46, 2, 41, 39, 27, 10
39, 55, 93, 30, 46, 2, 8, 39, 11, 8
15, 19, 64, 49, 43, 2, 8, 15, 98, 6
15, 19, 64, 49, 43, 2, 22, 15, 100, 1
