col1,col2,col3,col4,col5,pk
85,50,87,46,54,5
96,9,61,21,59,4
91,12,73,37,11,4
41,20,97,83,43,4
18,3,80,74,24,3
63,89,34,56,54,5
28,22,39,5,65,4
17,99,75,67,9,3
39,10,61,30,23,1
27,65,19,64,90,6
54,52,8,29,72,7
32,6,72,6,89,8
25,53,47,5,53,5
22,36,95,13,21,8
71,49,51,35,85,2
94,42,19,86,71,3
54,16,63,57,89,4
3,95,85,13,24,4
61,92,19,46,70,7
91,83,55,5,30,4
23,37,29,62,54,2
62,88,68,36,10,10
72,83,56,35,18,9
78,99,67,6,87,10
85,54,4,87,19,3
1,91,4,46,14,1
48,97,95,50,38,1
23,66,83,39,35,1
75,75,46,24,31,8
77,23,53,40,32,7
37,32,50,78,53,1
13,8,68,1,33,4
89,9,13,65,58,6
82,21,63,10,21,2
77,77,30,48,50,1
28,1,92,6,45,6
48,68,12,35,46,10
85,95,83,60,61,7
67,70,2,93,15,8
37,25,7,39,54,6
62,99,97,83,57,6
5,94,70,61,48,10
99,6,64,55,51,5
18,88,21,35,94,9
93,16,65,29,84,6
13,3,93,70,78,7
14,75,16,60,36,10
36,70,83,84,32,1
27,60,36,57,72,9
38,38,85,84,10,8
68,80,37,31,97,5
99,40,46,83,20,1
30,43,20,78,34,9
30,30,85,86,63,9
33,59,77,51,90,7
41,80,76,71,64,8
23,48,52,4,60,9
50,69,47,88,26,5
37,34,99,17,51,7
34,64,38,95,8,1
48,64,81,89,36,6
60,81,48,11,88,3
97,51,83,55,85,4
71,2,36,79,2,4
28,85,7,42,6,8
23,28,81,14,15,4
27,74,100,57,37,8
28,26,77,62,67,8
30,49,18,87,55,6
72,42,4,85,4,10
51,30,87,26,35,4
79,84,91,64,98,5
4,5,20,32,57,8
56,68,34,5,14,5
69,1,15,89,38,6
84,100,77,45,56,6
59,99,7,34,44,2
6,87,38,88,84,10
16,38,45,14,36,2
13,16,74,55,99,6
95,72,89,84,91,3
11,87,18,4,14,3
6,18,43,27,96,7
38,31,16,38,69,7
1,24,5,66,48,5
52,59,20,70,46,5
11,84,42,97,75,5
63,2,54,64,22,5
81,73,24,32,93,10
29,5,66,3,88,7
90,72,44,28,42,4
82,80,98,52,8,7
33,25,99,35,15,4
26,31,33,70,89,8
52,1,10,8,46,4
62,35,23,77,97,10
27,76,51,61,91,3
1,47,16,29,70,3
95,65,42,30,62,6
7,40,8,39,94,8
54,97,89,87,85,5
87,59,13,47,29,1
47,78,43,76,65,7
45,18,11,77,65,8
7,20,83,50,43,8
23,77,20,28,33,4
42,93,59,82,95,4
37,37,9,44,51,9
32,44,10,56,80,2
73,49,89,56,40,9
80,42,55,34,21,2
74,36,34,69,27,8
80,90,98,45,73,8
83,72,97,20,79,1
15,18,80,99,2,3
46,11,80,13,38,9
30,56,61,1,73,9
4,59,22,53,78,5
31,63,62,7,37,5
85,91,47,25,10,3
58,82,14,88,10,9
93,90,51,68,82,7
22,99,79,45,97,2
83,52,72,38,85,5
14,39,9,90,91,2
48,85,67,75,11,5
43,32,100,88,76,7
22,94,27,49,32,4
3,68,40,11,97,2
5,14,76,55,54,9
99,10,71,40,60,4
48,39,31,88,54,8
42,28,13,27,76,7
86,69,8,57,39,4
30,82,29,9,78,5
82,48,79,94,34,7
91,23,51,44,37,10
9,95,15,46,30,10
62,50,67,39,61,3
25,89,67,96,89,9
14,81,36,11,41,3
56,11,85,57,11,6
82,46,76,47,66,8
90,14,34,75,27,7
47,48,58,49,15,9
4,7,63,4,61,10
93,100,88,86,25,6
1,73,60,21,3,7
54,78,59,78,68,10
90,87,88,33,35,5
42,11,8,99,88,10
24,44,81,36,88,6
63,63,47,8,24,4
59,39,41,33,85,5
3,46,23,56,47,1
33,67,55,30,71,5
39,53,91,91,54,2
14,82,67,1,80,8
50,20,1,31,16,4
44,66,53,88,58,3
92,8,47,52,1,2
92,62,3,3,55,2
49,21,81,62,91,6
1,87,11,18,89,5
38,23,6,85,79,3
84,14,33,91,62,9
70,19,56,77,63,2
56,84,17,25,8,2
78,58,73,15,80,1
62,94,37,68,51,4
54,53,85,28,53,7
37,27,42,68,66,10
61,9,13,66,52,5
39,92,64,4,55,5
58,85,43,81,78,10
17,79,70,30,6,9
93,35,51,18,7,9
38,42,25,25,62,5
17,6,25,5,40,10
26,63,15,45,57,9
26,31,14,96,37,2
95,92,17,42,77,9
86,63,81,1,88,1
78,2,29,20,43,3
59,29,67,49,11,8
66,41,97,30,95,9
37,83,52,5,72,8
50,29,74,36,9,3
31,83,48,37,84,2
69,18,8,97,27,2
79,8,7,10,1,10
48,19,29,96,56,7
76,37,17,77,9,4
45,83,11,71,77,3
47,87,32,47,64,10
99,19,1,16,18,4
78,27,85,21,65,8
50,76,48,12,50,2
52,57,64,51,83,5
91,3,75,42,76,3
46,12,50,33,71,10
89,93,43,27,54,2
70,79,28,91,58,2
62,87,71,66,60,2
37,16,31,60,91,4
92,28,67,38,68,5
37,25,64,96,43,6
16,76,45,63,63,1
99,23,9,32,91,8
56,27,75,80,92,7
44,86,27,9,63,3
64,89,33,26,18,10
84,19,72,33,17,1
60,24,88,27,4,10
48,6,82,44,43,9
92,77,16,25,88,6
49,44,71,94,58,6
23,48,68,11,16,4
6,87,35,21,53,2
38,68,2,51,13,8
58,56,13,39,31,2
54,66,94,54,99,4
82,44,53,57,15,3
25,30,76,87,54,3
11,33,81,81,5,2
50,7,5,92,19,9
79,82,29,8,7,6
97,6,11,98,31,5
35,91,88,78,53,4
19,45,91,77,69,10
68,28,59,67,52,8
28,20,74,94,96,5
10,62,73,43,70,2
52,74,66,31,73,3
46,96,93,23,54,3
59,87,67,12,71,2
54,37,16,56,42,1
42,89,9,43,63,9
56,67,15,74,100,8
43,83,86,86,81,2
34,75,64,9,1,1
7,59,89,21,54,5
3,78,92,10,61,3
11,85,34,49,66,8
75,86,71,63,13,4
72,85,94,42,89,10
91,29,16,87,59,5
9,23,55,95,61,2
48,10,32,22,32,4
24,87,32,73,41,4
54,16,84,27,8,1
29,42,9,54,76,4
23,29,40,6,65,8
72,90,18,70,47,8
34,84,58,27,94,4
32,37,63,86,95,7
75,81,33,99,10,6
88,19,30,83,79,3
61,39,67,71,48,9
51,2,68,12,69,6
46,47,42,57,78,10
98,100,74,76,10,8
58,89,81,3,58,2
87,93,97,16,98,9
22,69,86,44,91,4
97,4,81,89,16,7
67,50,97,61,78,2
61,73,75,11,88,5
71,70,61,4,27,2
88,31,69,26,89,8
59,10,36,48,19,5
51,64,6,44,4,1
26,67,8,56,62,2
54,76,79,47,20,4
20,36,94,34,56,9
39,22,93,12,92,10
45,62,62,52,64,9
71,41,93,81,87,4
63,32,64,58,1,5
97,98,65,28,57,6
6,15,53,56,46,2
60,98,39,70,70,2
77,27,91,61,73,4
46,58,74,48,65,8
44,97,68,61,46,9
57,45,23,84,30,9
64,42,47,32,71,7
42,58,74,6,88,8
60,10,6,53,76,4
18,26,99,12,53,4
93,96,57,14,56,2
47,51,100,45,100,3
23,42,64,23,27,3
36,63,57,77,85,10
37,84,31,45,36,7
17,56,85,40,85,5
27,16,22,2,61,1
4,94,16,20,44,1
44,40,9,67,81,6
40,11,89,68,43,4
77,96,66,25,19,3
15,12,41,19,60,8
100,41,37,72,88,8
94,69,6,88,20,3
70,94,75,97,32,7
97,4,70,83,37,1
55,26,90,37,65,7
73,35,31,96,79,7
31,55,38,58,39,7
76,15,18,9,4,5
18,84,89,54,80,8
41,61,68,42,90,7
19,18,23,42,29,4
48,44,27,70,11,3
98,86,100,63,75,3
82,95,22,45,96,6
83,51,30,50,12,4
44,27,73,35,61,8
30,86,55,1,40,5
23,44,25,28,74,3
4,11,46,17,23,6
54,25,12,69,10,5
86,2,91,13,99,2
4,25,11,82,69,9
9,23,10,86,27,8
20,4,98,85,42,9
46,87,22,61,70,7
60,20,36,25,22,2
24,72,90,86,94,3
10,87,44,48,78,7
54,40,22,66,83,7
78,37,57,48,23,6
18,19,15,18,5,9
65,70,55,64,11,10
90,10,34,6,38,3
81,14,7,67,49,4
100,82,7,13,37,8
13,6,53,16,23,5
20,12,23,22,81,7
70,15,20,59,31,10
64,41,58,74,85,6
54,99,37,50,30,9
92,80,41,49,71,10
13,26,53,89,34,8
99,76,23,60,27,4
29,89,26,98,73,5
76,58,81,73,15,8
81,50,69,52,37,6
75,28,12,72,54,9
77,9,98,18,73,5
80,48,72,78,91,6
1,25,10,8,67,1
57,85,50,36,2,4
2,27,1,95,95,1
99,92,5,22,14,1
32,65,2,61,81,7
13,86,44,97,33,5
60,53,86,36,96,1
92,35,26,36,98,3
63,19,41,12,74,10
40,92,29,94,76,10
80,45,73,58,43,3
99,28,60,54,45,3
11,75,69,1,41,5
52,96,6,44,19,8
15,68,99,60,66,1
19,61,9,58,55,6
74,30,27,36,38,10
1,33,91,87,92,10
72,7,67,81,82,6
83,79,97,92,75,3
69,10,31,12,62,6
30,94,48,64,96,7
77,40,38,78,46,7
38,19,64,94,28,9
40,52,100,97,43,9
27,53,78,80,84,4
51,98,94,27,32,3
42,85,22,30,35,2
24,85,68,43,77,8
38,36,38,41,52,10
84,47,39,12,43,8
98,54,22,99,58,1
29,71,31,54,24,8
27,90,44,70,5,10
62,24,95,48,50,7
13,86,48,79,45,8
6,20,76,49,34,1
78,8,5,84,57,10
78,17,39,80,55,4
17,42,66,60,10,1
31,34,95,45,85,3
49,61,82,77,10,10
93,91,79,37,28,10
63,76,57,55,65,9
67,84,47,5,28,1
51,22,17,78,85,2
83,61,99,39,38,10
96,79,48,59,99,5
18,11,37,15,26,6
5,54,100,59,78,6
72,36,30,89,7,9
72,2,56,92,86,6
93,5,57,62,75,1
67,24,33,89,3,2
63,10,8,60,38,3
43,16,57,49,91,6
35,97,45,25,34,2
31,45,65,59,90,4
43,69,41,21,46,3
82,11,9,45,65,3
56,28,38,9,12,3
11,59,19,22,5,2
87,2,76,74,4,9
71,69,76,12,51,6
23,94,1,46,77,6
67,79,44,42,48,2
44,14,57,80,28,5
40,33,63,42,12,9
51,81,61,49,45,5
62,94,80,8,10,7
98,91,73,28,11,9
84,4,33,18,96,7
25,42,52,68,64,9
14,21,32,53,90,3
13,83,35,98,66,9
57,99,98,78,25,5
14,12,33,49,58,5
67,88,73,33,90,4
100,84,5,70,40,9
39,84,85,8,9,4
86,96,72,90,1,3
83,17,82,100,80,4
48,15,85,25,73,3
86,67,70,6,1,1
69,49,36,22,40,7
24,37,69,83,25,7
81,17,21,62,67,10
66,50,31,45,19,5
99,55,8,37,58,4
36,54,80,48,68,4
36,4,4,70,56,5
85,71,87,87,10,7
15,60,83,44,57,4
19,63,47,9,53,5
83,69,97,91,33,7
8,52,53,97,7,2
48,51,55,78,67,1
41,13,30,91,2,2
82,97,17,87,59,1
19,78,26,56,93,7
48,29,76,72,90,9
18,5,73,42,7,2
60,36,14,56,8,2
52,30,99,34,24,9
46,40,60,82,23,3
57,61,18,8,45,9
15,26,12,84,36,3
46,26,18,72,19,2
62,2,51,23,56,7
73,84,56,96,76,4
17,36,18,26,84,9
11,18,62,82,90,5
62,99,88,56,48,6
46,79,91,33,60,1
44,72,93,84,96,9
88,13,49,98,5,1
58,84,54,37,70,4
43,61,85,88,2,4
53,5,1,89,53,5
35,68,64,37,2,8
72,45,64,27,88,5
80,22,67,35,19,4
38,43,39,92,83,8
20,23,18,53,83,9
37,85,13,66,88,5
60,33,58,12,31,7
91,39,28,92,96,1
53,27,79,95,90,6
98,42,68,20,46,5
66,77,100,78,51,2
47,20,97,3,80,1
39,77,31,51,43,2
55,64,65,62,30,6
10,38,1,35,49,8
12,74,14,59,98,7
51,64,70,83,14,2
35,87,86,4,81,3
80,53,77,15,53,6
97,69,59,29,22,2
90,22,29,62,76,1
51,53,31,14,58,3
80,83,57,50,76,3
68,3,56,33,57,2
56,57,55,35,2,6
34,39,43,16,72,1
58,64,35,37,8,3
5,83,6,65,81,1
27,84,24,85,25,7
98,86,50,28,61,2
49,55,61,39,60,5
15,5,58,10,90,6
8,77,31,67,64,4
53,100,4,91,60,5
44,72,29,78,71,6
60,71,83,74,92,8
52,29,72,10,91,7
57,26,64,17,96,7
91,59,38,64,93,4
74,24,76,43,64,8
80,66,47,66,33,8
25,67,71,73,87,10
14,70,51,63,11,7
93,19,17,14,75,8
5,36,48,21,54,10
28,51,90,20,90,3
64,15,32,33,46,9
7,9,92,44,75,8
90,19,49,9,60,8
48,12,32,31,79,2
19,34,80,38,77,2
83,96,21,100,99,8
24,54,95,18,88,1
94,10,30,50,30,7
6,18,90,60,86,1
6,34,19,9,29,6
11,82,76,17,100,6
11,81,98,57,34,1
71,20,98,80,13,5
88,56,42,13,41,10
83,11,1,78,49,2
100,25,53,13,100,7
41,52,35,41,29,5
98,3,90,20,85,2
15,59,89,37,4,4
17,79,45,78,10,10
23,81,7,76,29,9
49,55,20,56,11,8
53,4,23,90,12,6
95,44,100,69,88,6
72,36,62,90,82,8
67,47,73,62,91,4
67,26,1,56,50,5
67,2,17,29,84,1
78,85,47,33,70,3
63,42,65,40,5,6
74,75,18,24,17,5
32,97,86,84,28,8
46,88,49,3,45,5
61,7,10,59,68,4
43,85,59,81,14,6
24,79,48,36,24,7
61,53,53,17,19,7
70,53,62,19,67,9
50,15,2,21,99,8
62,93,35,86,53,1
43,34,39,39,26,3
36,60,81,64,88,1
46,63,92,61,65,8
84,37,82,28,27,6
31,59,76,5,93,2
15,21,46,36,93,2
28,80,14,41,42,7
4,87,25,89,68,8
84,26,94,62,6,8
20,29,73,41,100,1
86,58,84,9,69,6
69,7,76,22,4,9
96,96,85,62,34,9
59,84,76,71,52,6
91,4,87,29,30,2
25,74,98,42,8,6
38,59,33,7,53,3
23,39,96,92,81,1
17,58,54,99,93,8
87,16,30,34,74,7
79,51,22,5,86,4
68,92,47,19,1,1
77,54,8,59,73,1
45,5,15,89,48,9
25,23,73,27,34,3
95,44,26,74,15,10
82,26,32,60,53,9
21,64,70,98,80,9
80,12,47,25,3,4
4,50,19,61,27,1
94,31,67,87,99,2
95,86,34,37,93,6
57,27,56,22,93,1
72,80,48,13,54,8
41,53,37,21,29,6
49,67,12,59,83,5
51,57,51,97,64,2
13,45,89,72,90,4
78,32,85,89,61,4
6,49,8,48,83,4
13,21,29,81,35,7
38,17,92,31,85,4
16,13,77,4,81,8
80,42,82,4,15,8
30,53,18,24,73,7
21,92,88,13,41,9
11,41,75,36,72,9
50,93,92,23,79,10
72,42,55,41,51,4
17,57,93,87,23,8
80,96,30,76,35,5
57,6,2,97,34,1
15,74,50,32,31,1
74,81,50,32,90,5
76,46,94,53,9,1
5,55,46,37,21,6
65,14,15,57,11,8
71,46,7,94,78,6
100,14,20,41,10,9
10,50,52,24,88,9
81,31,33,18,91,1
34,20,64,39,29,3
9,3,14,5,59,6
97,90,86,99,25,1
9,4,89,84,15,10
52,94,27,37,25,6
95,1,30,36,50,1
91,23,4,52,89,5
36,25,85,88,34,2
74,13,72,10,94,2
40,53,10,44,74,2
65,33,99,37,88,4
19,25,35,4,15,5
51,43,77,18,62,8
34,69,79,27,16,6
64,85,11,56,27,9
49,1,15,18,48,8
64,56,99,50,56,7
10,71,35,39,19,6
8,16,42,55,20,1
47,23,64,22,78,8
48,19,55,3,51,5
46,26,47,29,19,1
22,25,95,32,89,3
51,24,36,1,70,8
26,42,33,60,84,6
24,30,100,73,34,3
37,71,43,15,5,7
95,41,54,3,80,6
91,73,39,1,1,3
72,85,48,64,28,8
73,70,26,56,91,10
83,76,96,3,93,9
73,37,12,40,41,6
84,22,50,20,64,10
68,59,39,39,38,10
7,82,85,34,53,10
68,33,81,87,41,8
81,86,87,76,90,9
91,60,77,55,94,4
3,51,47,50,71,5
22,97,17,72,32,8
47,50,48,17,61,6
60,73,33,43,14,3
8,25,13,70,70,5
7,69,56,18,50,1
34,43,65,54,56,8
80,97,21,19,77,2
2,4,83,16,92,5
16,63,23,36,72,9
2,91,80,22,13,4
79,38,52,45,77,3
76,56,79,3,34,10
86,13,72,24,31,8
58,15,18,40,33,2
42,81,72,5,55,9
6,19,89,16,12,1
44,71,5,12,17,10
34,11,12,94,98,1
26,42,67,89,65,3
78,6,86,86,53,10
77,90,72,10,40,6
2,53,82,36,19,8
51,7,40,84,51,4
51,25,20,58,95,5
23,48,56,18,20,9
81,6,82,98,44,1
49,51,3,2,68,5
6,69,31,56,34,10
70,68,84,87,46,7
1,90,63,71,82,7
35,63,17,31,63,1
20,43,79,60,16,1
24,44,58,29,45,7
96,31,12,92,57,8
16,1,51,80,73,5
83,18,6,76,33,1
84,82,5,100,77,6
64,4,93,96,54,3
42,29,7,5,95,3
81,54,10,65,85,6
25,35,42,15,21,5
90,86,13,38,59,8
24,54,23,77,60,7
27,20,35,78,61,6
95,39,23,43,84,8
12,14,45,16,14,4
35,13,61,100,57,5
52,22,95,82,52,3
76,98,21,73,30,6
35,75,89,21,76,3
71,66,87,36,97,9
73,80,67,79,45,1
12,26,34,51,97,2
78,99,55,1,37,5
61,80,46,45,35,1
42,10,10,95,51,2
72,39,62,46,17,10
47,88,45,77,82,10
32,5,51,31,4,8
26,96,45,56,57,10
37,22,96,58,56,8
14,83,25,66,52,2
64,92,51,62,4,5
34,88,49,97,31,6
5,93,22,38,31,9
61,38,54,64,9,8
32,23,29,9,45,8
70,53,84,15,16,2
52,12,46,9,61,2
81,25,40,3,3,10
91,1,45,43,13,6
4,86,97,86,2,5
81,75,17,8,96,6
30,77,52,9,20,8
18,50,16,51,41,8
70,23,22,45,21,2
28,1,91,95,70,2
59,86,75,6,98,10
66,62,93,36,17,5
79,65,10,2,27,9
95,59,12,1,45,3
28,38,44,1,35,8
98,96,3,34,63,2
88,66,66,18,21,7
51,53,72,66,3,1
48,63,63,27,52,6
43,33,84,93,43,3
39,20,57,91,82,4
73,46,74,73,9,5
96,65,11,33,65,1
36,87,37,85,93,6
98,46,75,35,12,9
68,82,91,46,7,8
65,44,91,30,3,10
67,87,63,65,22,9
72,22,60,72,94,9
26,89,4,44,40,7
29,56,47,31,66,9
53,5,55,99,60,8
75,87,37,45,91,6
96,64,60,38,6,8
37,35,33,58,75,10
63,60,64,54,23,2
82,51,54,15,49,9
76,56,100,51,14,10
73,27,17,55,23,4
26,70,25,12,90,2
3,13,53,21,64,3
60,77,15,65,92,8
52,73,59,51,39,5
18,100,54,30,13,10
77,19,98,30,44,8
70,90,63,99,67,2
78,1,8,25,31,2
18,64,6,23,14,1
20,40,97,11,18,9
86,98,74,75,72,7
10,93,30,60,93,4
11,18,37,49,85,7
16,98,75,94,75,3
42,98,10,56,3,2
1,28,3,79,3,9
56,71,44,80,54,6
40,31,43,17,2,8
49,94,14,65,62,1
21,97,6,27,9,9
53,56,28,94,98,1
95,21,43,31,10,2
49,59,11,87,85,6
55,18,19,70,6,2
28,2,94,17,29,7
55,41,49,52,35,8
7,87,91,98,59,7
25,60,96,42,8,4
34,61,32,61,34,9
57,15,64,18,55,9
99,30,23,42,70,9
44,2,12,86,64,9
30,82,70,51,25,2
32,57,3,67,80,10
75,50,6,84,85,4
78,87,7,5,64,4
73,78,60,32,56,6
32,77,72,78,12,9
13,22,52,77,23,2
56,80,89,99,57,3
81,68,66,78,77,9
67,4,60,12,40,10
39,29,15,96,15,6
43,17,53,2,72,9
2,48,57,17,50,2
50,78,49,72,30,2
58,18,89,84,59,1
19,38,33,7,29,10
39,69,32,19,27,3
6,33,3,85,84,8
39,81,99,44,21,9
11,55,21,36,10,10
90,76,92,10,25,8
89,68,91,38,53,6
23,85,68,53,100,8
16,67,78,40,6,1
78,29,39,65,68,9
70,21,58,83,74,2
14,32,49,84,79,5
43,69,39,8,72,6
53,3,50,16,1,5
90,47,77,94,97,8
77,87,49,21,23,3
41,45,57,54,93,4
44,25,27,100,100,5
36,46,36,42,84,5
86,38,51,28,7,7
56,62,27,42,64,7
61,7,51,36,63,5
34,70,59,43,50,2
96,55,94,59,70,9
92,5,40,29,51,10
71,31,47,86,84,1
40,40,78,25,24,6
63,9,94,21,97,3
13,22,89,6,83,6
65,79,36,61,26,6
66,9,72,53,75,4
82,86,28,95,43,8
38,67,16,37,55,7
81,9,83,96,60,6
48,2,57,56,27,2
57,80,18,43,48,2
69,67,87,1,75,7
87,23,48,23,20,6
85,2,6,14,32,6
3,16,73,71,18,2
53,31,51,60,8,1
77,14,73,14,65,7
65,97,97,12,81,6
10,14,23,7,23,3
52,2,13,84,87,2
67,88,46,9,26,7
65,68,11,98,26,8
35,99,54,55,47,4
75,13,10,63,70,8
59,65,7,70,60,6
74,64,51,87,12,7
88,27,99,52,2,6
47,3,28,33,6,7
77,52,20,15,43,5
46,94,29,53,21,8
7,59,66,43,73,7
75,40,25,94,15,10
80,71,25,57,53,9
14,15,1,4,5,1
28,100,48,84,42,10
15,19,98,100,17,3
67,3,32,94,32,9
96,47,21,31,37,7
40,2,15,39,17,9
83,24,83,61,90,3
85,28,48,73,50,1
14,24,8,87,69,4
33,66,57,66,69,7
55,5,79,50,94,3
57,73,9,56,47,3
29,35,45,83,73,8
76,58,26,5,65,10
76,94,24,51,9,2
13,13,51,92,69,10
96,37,98,53,71,8
33,11,75,20,54,3
2,41,77,81,91,7
62,22,28,44,75,2
25,57,18,5,30,10
89,46,38,58,15,9
48,75,45,13,24,2
1,29,39,35,63,3
66,20,90,4,52,2
44,31,76,94,73,5
30,51,73,1,60,4
13,74,73,43,44,3
58,14,24,87,34,2
79,9,7,91,33,2
21,39,41,43,37,3
83,60,62,26,14,3
86,4,45,100,96,2
79,13,87,39,98,2
41,33,20,38,36,1
44,71,91,84,43,6
77,12,89,34,59,7
7,37,23,46,99,1
16,75,42,96,85,5
53,29,8,66,10,6
21,48,11,78,1,8
46,87,30,67,30,2
44,84,32,82,83,7
14,68,23,74,38,4
7,34,74,77,71,9
99,58,34,91,86,6
88,53,33,38,29,8
75,21,51,29,59,7
15,28,24,59,52,6
51,80,45,44,76,6
55,75,35,65,39,7
66,52,75,24,68,7
100,80,14,2,62,3
71,66,30,44,91,3
33,91,43,29,95,10
9,57,26,62,79,3
29,6,74,38,66,4
50,94,82,36,31,5
78,71,96,68,60,8
5,57,97,78,63,5
89,36,91,50,10,10
52,7,50,27,86,6
20,37,33,46,95,6
93,62,10,53,100,9
43,74,63,56,86,3
18,32,19,28,30,8
59,54,98,13,30,3
15,91,10,48,1,1
40,55,67,17,17,10
89,43,63,46,80,3
38,9,92,90,54,2
81,100,70,38,32,4
57,20,37,68,82,3
14,37,74,14,51,7
65,50,31,87,52,10
53,57,30,88,57,5
13,10,73,30,98,3
1,18,59,18,43,2
98,21,11,42,86,6
98,63,55,25,99,8
28,20,18,54,86,6
25,9,27,75,18,7
85,65,13,66,23,10
72,37,90,63,20,1
42,36,92,43,88,9
86,6,69,97,11,7
44,98,94,35,43,7
37,12,71,67,85,1
43,22,11,3,38,10
67,26,57,7,95,3
53,31,78,18,36,4
87,43,11,14,99,6
66,85,81,88,30,8
60,100,37,47,23,10
66,99,86,93,32,9
15,97,22,87,24,8
16,50,49,47,98,6
6,2,19,75,17,10
31,13,50,56,51,2
21,67,39,27,72,9
79,77,6,50,75,10
85,24,61,74,32,4
92,67,80,35,16,1
12,72,56,78,19,6
69,62,71,31,76,9
28,87,57,58,100,3
42,46,74,79,19,4
96,74,32,85,83,2
71,46,30,39,76,4
55,38,90,95,12,1
97,69,97,66,41,6
56,6,42,89,22,8
95,17,48,81,50,5
77,60,63,49,83,2
69,80,24,24,69,2
89,26,84,42,19,7
16,96,83,58,31,5
8,61,27,12,71,8
40,87,63,30,15,6
6,15,10,27,88,3
18,80,11,49,65,9
57,50,5,64,46,9
66,82,50,35,54,6
24,57,53,9,83,8
21,37,5,18,87,6
12,32,16,51,38,7
54,96,43,82,86,4
51,9,53,51,40,6
10,91,57,15,40,1
97,24,9,59,85,1
73,13,64,55,9,10
61,67,96,48,29,8
49,11,19,50,46,8
9,57,99,71,79,6
19,55,47,21,37,2
92,76,88,66,56,2
99,24,29,71,39,4
39,11,39,28,70,9
89,70,41,93,51,4
44,86,74,75,17,4
97,98,6,86,100,7
7,2,90,21,39,5
55,43,12,91,94,4
59,26,44,36,42,10
61,27,71,43,64,4
92,10,1,69,60,9
74,78,41,99,27,5
85,77,48,13,65,4
14,41,89,23,88,10
80,36,68,30,64,7
44,87,7,100,90,9
95,66,50,6,11,1
3,96,6,68,17,10
47,84,36,29,73,1
41,68,11,36,85,1
24,68,63,73,55,10
57,81,88,19,24,6
65,61,83,61,29,9
7,41,81,68,32,9
82,50,22,17,99,10
99,58,86,8,52,3
73,97,82,76,51,7
9,47,73,61,79,9
39,93,51,81,50,6
70,59,11,7,28,2
47,55,45,54,14,4
15,40,84,63,46,6
74,55,86,96,87,7
45,42,54,10,19,7
16,30,16,46,20,5
18,80,24,12,62,8
84,13,10,26,68,1
90,61,23,81,6,3
63,3,89,5,93,10
96,49,73,44,53,7
10,84,75,18,35,9
20,97,6,81,7,9
12,62,37,89,77,5
51,94,99,77,70,5
57,74,41,72,1,8
44,79,12,98,61,7
9,36,31,70,87,7
32,23,97,53,80,2
9,1,96,3,82,8
24,45,74,56,69,2
77,12,43,24,81,2
52,70,36,72,77,9
5,82,75,43,1,4
78,25,6,91,49,8
56,13,31,20,2,7
75,40,47,2,84,1
9,52,42,49,40,10
31,20,8,25,75,7
94,40,99,42,98,9
31,53,51,79,42,7
23,57,93,3,72,5
69,42,74,70,13,2
84,45,75,27,15,8
88,49,51,89,43,1
56,40,97,18,31,5
71,98,52,38,73,2
10,91,98,51,84,8
19,78,41,7,24,7
78,8,76,93,67,6
40,37,40,65,77,10
95,6,99,82,70,3
40,74,73,48,99,4
35,35,36,30,97,9
12,66,89,16,57,9
34,35,34,11,44,4
8,71,35,21,77,1
90,27,43,73,29,9
61,88,17,63,64,6
34,28,61,64,45,7
49,7,36,52,66,8
31,80,74,48,18,10
53,58,53,39,16,7
25,51,97,39,99,3
94,7,95,66,5,6
12,13,14,34,96,5
98,5,7,24,23,1
88,36,62,74,90,10
18,10,66,83,60,6
23,58,98,79,7,9
37,59,24,52,97,2
42,9,79,43,38,6
97,47,5,86,55,6
94,54,30,86,22,2
59,39,62,3,96,6
80,70,82,73,94,7
72,48,47,23,9,10
49,75,54,78,63,9
53,37,51,1,97,4
65,29,82,85,19,7
4,54,99,76,61,8
97,37,37,27,32,6
71,63,85,63,88,3
88,82,2,70,84,3
48,51,96,21,7,7
59,75,2,32,53,3
71,42,42,28,64,7
97,85,85,40,50,9
61,17,5,84,85,3
28,39,67,24,72,8
76,31,59,83,31,6
40,100,12,6,21,5
21,35,32,30,47,8
90,98,3,20,87,6
85,57,24,13,57,2
54,48,4,93,63,8
6,27,26,79,8,4
40,85,13,73,73,3
17,89,8,17,81,5
11,56,78,57,49,8
76,73,57,10,78,8
48,85,15,53,63,1
88,36,56,61,54,3
46,51,95,46,95,7
33,90,17,87,89,10
99,27,20,97,83,5
30,70,1,45,89,7
62,18,98,5,3,1
92,52,5,75,60,8
98,22,17,95,35,9
45,100,59,96,50,9
40,50,5,30,34,4
62,58,25,11,69,4
36,42,99,6,78,8
99,77,57,28,9,8
61,43,71,50,6,8
55,47,85,92,88,1
56,68,21,34,24,7
47,100,44,92,8,10
76,29,50,82,63,8
25,75,96,97,70,9
4,22,54,96,42,8
35,86,93,59,83,10
79,62,73,72,64,9
84,75,34,48,66,9
3,23,63,37,3,6
11,56,97,20,34,6
38,12,53,26,20,3
100,49,90,10,48,7
11,17,82,3,42,5
9,55,57,59,90,10
20,1,71,39,62,10
95,84,8,88,66,5
83,93,65,52,25,9
62,10,40,43,16,7
87,43,74,40,97,7
87,9,56,99,63,2
52,66,6,88,23,2
65,62,22,94,53,8
38,67,21,1,50,9
96,74,57,24,47,1
50,88,60,57,84,9
61,28,79,76,11,10
